story_id,feature_area,persona,user_story,frontend_steps,expected_persisted_result,permission_negative_path,test_requirements,priority,current_status,inventory_basis,source_reference,current_candidate_commit,planned_test_reference,current_execution_evidence,gap_or_blocker
US-SP-PREF-016,Settings and personal preferences,signed-in user,"As a signed-in user, I want to choose default Worklog expansion.",Toggle automatic details expansion; run a fixture turn; manually collapse; reload.,New rows honor the default and manual per-turn choices follow the documented persistence.,Personal preferences cannot change another account or enable governance-forbidden functionality; privileged global options require their own server permission.,REAL_BROWSER; RELOAD; TWO_USERS; NEGATIVE_SERVER,P1,PARTIAL,HISTORICAL_SOURCE_DERIVED,static/index.html; static/panels.js (settings controls),WebUI HEAD 451acb916a33d9267713eaf57aba7f93e462993c; engine HEAD 97fbbecd35984d5e28a3482d60a1165121333fc9. Exact tested file fingerprints: evidence/source-provenance.json. Frozen run 20260909-080212-676633000; commits and content fingerprints are distinct provenance. Any explicitly permitted post-run operator additions are recorded separately as post_run_operator_scripts and are not browser-tested source.,test-kit/tests/e2e/full/settings-complete.spec.ts:23,PASS subset [20260909-080212-676633000]: US-SP-PREF-CONTROL-worklog_details_expanded_default both switch states save and reload; Both worklog_details_expanded_default checkbox states save through actual settings API and survive reload; downstream behavior/two-user bounds remain. Frozen source: True; current spec: True; all tested source files unchanged: True. Any permitted new operator scripts have separate provenance and no browser certification. Delivered report: evidence/executed-scenarios.csv (match test title and run ID).,"The listed setting controls persist, but downstream rendered behavior and second-user isolation/privileged-option restrictions still need the story-specific assertions."
US-SP-PREF-017,Settings and personal preferences,signed-in user,"As a signed-in user, I want to reorder and hide sidebar tabs.",Drag permitted sidebar chips; hide/show a tab; reload; inspect rail/mobile navigation.,Order/visibility persists without hiding required access shell or resurrecting forbidden panels.,Personal preferences cannot change another account or enable governance-forbidden functionality; privileged global options require their own server permission.,REAL_BROWSER; RELOAD; TWO_USERS; NEGATIVE_SERVER,P1,PARTIAL,HISTORICAL_SOURCE_DERIVED,static/index.html; static/panels.js (settings controls),WebUI HEAD 451acb916a33d9267713eaf57aba7f93e462993c; engine HEAD 97fbbecd35984d5e28a3482d60a1165121333fc9. Exact tested file fingerprints: evidence/source-provenance.json. Frozen run 20260909-080212-676633000; commits and content fingerprints are distinct provenance. Any explicitly permitted post-run operator additions are recorded separately as post_run_operator_scripts and are not browser-tested source.,test-kit/tests/e2e/full/settings-complete.spec.ts:96,PASS subset [20260909-080212-676633000]: US-SP-PREF-TAB-CHIPS each configurable navigation chip hides and restores its panel; Every configurable navigation visibility chip saves and restores its hidden state; drag ordering remains. Frozen source: True; current spec: True; all tested source files unchanged: True. Any permitted new operator scripts have separate provenance and no browser certification. Delivered report: evidence/executed-scenarios.csv (match test title and run ID).,"The listed setting controls persist, but downstream rendered behavior and second-user isolation/privileged-option restrictions still need the story-specific assertions."
US-SP-PREF-018,Settings and personal preferences,signed-in user,"As a signed-in user, I want to reorder and hide composer controls.",Drag footer-control chips within supported groups; toggle situational controls; reload.,Saved order/visibility obey valid grouping and controls remain reachable on supported widths.,Personal preferences cannot change another account or enable governance-forbidden functionality; privileged global options require their own server permission.,REAL_BROWSER; RELOAD; TWO_USERS; NEGATIVE_SERVER,P1,PARTIAL,HISTORICAL_SOURCE_DERIVED,static/index.html; static/panels.js (settings controls); current static/boot.js footer definitions omit retired hide_composer_chat_mode; Chat/Super controls now live in static/index.html #chatModeHeader,WebUI HEAD 451acb916a33d9267713eaf57aba7f93e462993c; engine HEAD 97fbbecd35984d5e28a3482d60a1165121333fc9. Exact tested file fingerprints: evidence/source-provenance.json. Frozen run 20260909-080212-676633000; commits and content fingerprints are distinct provenance. Any explicitly permitted post-run operator additions are recorded separately as post_run_operator_scripts and are not browser-tested source.,test-kit/tests/e2e/full/settings-complete.spec.ts:112,PASS subset [20260909-080212-676633000]: US-SP-PREF-COMPOSER-CHIPS every footer visibility chip saves both states; Every rendered footer visibility chip saves both states; drag ordering and downstream keyboard reachability remain. Frozen source: True; current spec: True; all tested source files unchanged: True. Any permitted new operator scripts have separate provenance and no browser certification. Delivered report: evidence/executed-scenarios.csv (match test title and run ID).,"The listed setting controls persist, but downstream rendered behavior and second-user isolation/privileged-option restrictions still need the story-specific assertions."
US-SP-PREF-019,Settings and personal preferences,signed-in user,"As a signed-in user, I want to choose a default model.",Open default-model picker; select allowed pair; save/reload; start a new chat.,New chat uses the saved provider/model; unavailable/ungranted selection is rejected.,Personal preferences cannot change another account or enable governance-forbidden functionality; privileged global options require their own server permission.,REAL_BROWSER; RELOAD; TWO_USERS; NEGATIVE_SERVER,P1,PARTIAL,HISTORICAL_SOURCE_DERIVED,static/index.html; static/panels.js (settings controls),WebUI HEAD 451acb916a33d9267713eaf57aba7f93e462993c; engine HEAD 97fbbecd35984d5e28a3482d60a1165121333fc9. Exact tested file fingerprints: evidence/source-provenance.json. Frozen run 20260909-080212-676633000; commits and content fingerprints are distinct provenance. Any explicitly permitted post-run operator additions are recorded separately as post_run_operator_scripts and are not browser-tested source.,test-kit/tests/e2e/full/resource-security.spec.ts:3,"PASS subset [20260909-080212-676633000]: US-SP-POL-RESOURCE resource denials saved in frontend block real named skill settings and model API bypasses; Admin saves named skill/model/provider/settings denials via real frontend; second browser receives 10 expected direct-route 403s, catalogs hide denied resources, protected state remains unchanged. These are negative-path supplements only. Frozen source: True; current spec: True; all tested source files unchanged: True. Any permitted new operator scripts have separate provenance and no browser certification. Delivered report: evidence/executed-scenarios.csv (match test title and run ID).","The listed setting controls persist, but downstream rendered behavior and second-user isolation/privileged-option restrictions still need the story-specific assertions."
US-SP-PREF-020,Settings and personal preferences,signed-in user,"As a signed-in user, I want to hide welcome panel and suggestions.",Toggle each empty-chat option; create a new chat; reload.,The selected welcome/suggestion elements follow the saved settings without affecting existing chats.,Personal preferences cannot change another account or enable governance-forbidden functionality; privileged global options require their own server permission.,REAL_BROWSER; RELOAD; TWO_USERS; NEGATIVE_SERVER,P1,PARTIAL,HISTORICAL_SOURCE_DERIVED,static/index.html; static/panels.js (settings controls),WebUI HEAD 451acb916a33d9267713eaf57aba7f93e462993c; engine HEAD 97fbbecd35984d5e28a3482d60a1165121333fc9. Exact tested file fingerprints: evidence/source-provenance.json. Frozen run 20260909-080212-676633000; commits and content fingerprints are distinct provenance. Any explicitly permitted post-run operator additions are recorded separately as post_run_operator_scripts and are not browser-tested source.,test-kit/tests/e2e/full/preferences-behavior.spec.ts:50,PASS subset [20260909-080212-676633000]: US-SP-PREF-BEHAVIOR-EMPTY suggestions and entire welcome panel hide independently and survive reload; Suggestions hide and show independently while welcome panel remains visible; whole panel hide persists through hard reload; restoring the panel restores suggestions. Another account preference scope remains separate. Frozen source: True; current spec: True; all tested source files unchanged: True. Any permitted new operator scripts have separate provenance and no browser certification. Delivered report: evidence/executed-scenarios.csv (match test title and run ID).,"The listed setting controls persist, but downstream rendered behavior and second-user isolation/privileged-option restrictions still need the story-specific assertions."
US-SP-PREF-021,Settings and personal preferences,signed-in user,"As a signed-in user, I want to configure transcript virtualization.",Toggle experimental virtualization; open long seeded history; scroll/search/render old turns.,Supported content remains reachable without lost/duplicate messages; limitations are honestly described.,Personal preferences cannot change another account or enable governance-forbidden functionality; privileged global options require their own server permission.,REAL_BROWSER; RELOAD; TWO_USERS; NEGATIVE_SERVER,P1,NOT RUN,HISTORICAL_SOURCE_DERIVED,static/index.html; static/panels.js (settings controls),WebUI HEAD 451acb916a33d9267713eaf57aba7f93e462993c; engine HEAD 97fbbecd35984d5e28a3482d60a1165121333fc9. Exact tested file fingerprints: evidence/source-provenance.json. Frozen run 20260909-080212-676633000; commits and content fingerprints are distinct provenance. Any explicitly permitted post-run operator additions are recorded separately as post_run_operator_scripts and are not browser-tested source.,NOT YET MAPPED TO EXECUTED FRONTEND CASE,NONE: no semantically matching actual frontend assertion found in current isolated run reports.,"LOCALLY MISSING: verify current exposure/contract and implement the stated real-browser workflow, fixture and negative path. Historical provenance alone does not establish current availability."
US-SP-PREF-022,Settings and personal preferences,signed-in user,"As a signed-in user, I want to choose language and RTL layout.",Choose a supported language and RTL; inspect chat and other panels; reload.,Labels and intended chat alignment persist; non-chat layout follows its documented behavior.,Personal preferences cannot change another account or enable governance-forbidden functionality; privileged global options require their own server permission.,REAL_BROWSER; RELOAD; TWO_USERS; NEGATIVE_SERVER,P1,PARTIAL,HISTORICAL_SOURCE_DERIVED,static/index.html; static/panels.js (settings controls),WebUI HEAD 451acb916a33d9267713eaf57aba7f93e462993c; engine HEAD 97fbbecd35984d5e28a3482d60a1165121333fc9. Exact tested file fingerprints: evidence/source-provenance.json. Frozen run 20260909-080212-676633000; commits and content fingerprints are distinct provenance. Any explicitly permitted post-run operator additions are recorded separately as post_run_operator_scripts and are not browser-tested source.,test-kit/tests/e2e/full/preferences-behavior.spec.ts:36 | test-kit/tests/e2e/full/settings-complete.spec.ts:23,PASS subset [20260909-080212-676633000]: US-SP-PREF-BEHAVIOR-LANGUAGE German selection translates visible interface then restores English; German selection saves and translates actual settings heading and label; restoring English saves and reverses those DOM translations. Separate RTL control cases supplement only its persisted value; German reload is not asserted. Frozen source: True; current spec: True; all tested source files unchanged: True. Any permitted new operator scripts have separate provenance and no browser certification. Delivered report: evidence/executed-scenarios.csv (match test title and run ID). | PASS subset [20260909-080212-676633000]: US-SP-PREF-CONTROL-rtl both switch states save and reload; Both rtl checkbox states save through actual settings API and survive reload; downstream behavior/two-user bounds remain. Frozen source: True; current spec: True; all tested source files unchanged: True. Any permitted new operator scripts have separate provenance and no browser certification. Delivered report: evidence/executed-scenarios.csv (match test title and run ID).,"The listed setting controls persist, but downstream rendered behavior and second-user isolation/privileged-option restrictions still need the story-specific assertions."
US-SP-PREF-023,Settings and personal preferences,signed-in user,"As a signed-in user, I want to configure notification sound.",Toggle completion sound; finish a fixture run in foreground/background.,Sound occurs only according to preference and supported browser permission.,Personal preferences cannot change another account or enable governance-forbidden functionality; privileged global options require their own server permission.,REAL_BROWSER; RELOAD; TWO_USERS; NEGATIVE_SERVER,P1,PARTIAL,HISTORICAL_SOURCE_DERIVED,static/index.html; static/panels.js (settings controls),WebUI HEAD 451acb916a33d9267713eaf57aba7f93e462993c; engine HEAD 97fbbecd35984d5e28a3482d60a1165121333fc9. Exact tested file fingerprints: evidence/source-provenance.json. Frozen run 20260909-080212-676633000; commits and content fingerprints are distinct provenance. Any explicitly permitted post-run operator additions are recorded separately as post_run_operator_scripts and are not browser-tested source.,test-kit/tests/e2e/full/settings-complete.spec.ts:23,PASS subset [20260909-080212-676633000]: US-SP-PREF-CONTROL-sound_enabled both switch states save and reload; Both sound_enabled checkbox states save through actual settings API and survive reload; downstream behavior/two-user bounds remain. Frozen source: True; current spec: True; all tested source files unchanged: True. Any permitted new operator scripts have separate provenance and no browser certification. Delivered report: evidence/executed-scenarios.csv (match test title and run ID).,"The listed setting controls persist, but downstream rendered behavior and second-user isolation/privileged-option restrictions still need the story-specific assertions."
US-SP-PREF-024,Settings and personal preferences,signed-in user,"As a signed-in user, I want to configure TTS and auto-read preferences.",Toggle response TTS and auto-read; choose voice/rate/pitch; use a fixture response.,Values persist under the documented personal scope and read controls match them.,Personal preferences cannot change another account or enable governance-forbidden functionality; privileged global options require their own server permission.,REAL_BROWSER; RELOAD; TWO_USERS; NEGATIVE_SERVER,P1,NOT RUN,HISTORICAL_SOURCE_DERIVED,static/index.html; static/panels.js (settings controls),WebUI HEAD 451acb916a33d9267713eaf57aba7f93e462993c; engine HEAD 97fbbecd35984d5e28a3482d60a1165121333fc9. Exact tested file fingerprints: evidence/source-provenance.json. Frozen run 20260909-080212-676633000; commits and content fingerprints are distinct provenance. Any explicitly permitted post-run operator additions are recorded separately as post_run_operator_scripts and are not browser-tested source.,NOT YET MAPPED TO EXECUTED FRONTEND CASE,NONE: no semantically matching actual frontend assertion found in current isolated run reports.,"LOCALLY MISSING: verify current exposure/contract and implement the stated real-browser workflow, fixture and negative path. Historical provenance alone does not establish current availability."
US-SP-PREF-025,Settings and personal preferences,signed-in user,"As a signed-in user, I want to configure dictation append and raw audio.",Toggle append/raw-audio; invoke the fixture speech controls over an existing draft.,Input handling matches saved mode and never silently replaces/appends contrary to the setting.,Personal preferences cannot change another account or enable governance-forbidden functionality; privileged global options require their own server permission.,REAL_BROWSER; RELOAD; TWO_USERS; NEGATIVE_SERVER,P1,NOT RUN,HISTORICAL_SOURCE_DERIVED,static/index.html; static/panels.js (settings controls),WebUI HEAD 451acb916a33d9267713eaf57aba7f93e462993c; engine HEAD 97fbbecd35984d5e28a3482d60a1165121333fc9. Exact tested file fingerprints: evidence/source-provenance.json. Frozen run 20260909-080212-676633000; commits and content fingerprints are distinct provenance. Any explicitly permitted post-run operator additions are recorded separately as post_run_operator_scripts and are not browser-tested source.,NOT YET MAPPED TO EXECUTED FRONTEND CASE,NONE: no semantically matching actual frontend assertion found in current isolated run reports.,"LOCALLY MISSING: verify current exposure/contract and implement the stated real-browser workflow, fixture and negative path. Historical provenance alone does not establish current availability."
US-SP-PREF-026,Settings and personal preferences,signed-in user,"As a signed-in user, I want to configure browser notifications.",Toggle notifications; deny/grant browser permission; complete a background fixture run.,Permission status is accurate and notifications follow both settings and browser permission.,Personal preferences cannot change another account or enable governance-forbidden functionality; privileged global options require their own server permission.,REAL_BROWSER; RELOAD; TWO_USERS; NEGATIVE_SERVER,P1,NOT RUN,HISTORICAL_SOURCE_DERIVED,static/index.html; static/panels.js (settings controls),WebUI HEAD 451acb916a33d9267713eaf57aba7f93e462993c; engine HEAD 97fbbecd35984d5e28a3482d60a1165121333fc9. Exact tested file fingerprints: evidence/source-provenance.json. Frozen run 20260909-080212-676633000; commits and content fingerprints are distinct provenance. Any explicitly permitted post-run operator additions are recorded separately as post_run_operator_scripts and are not browser-tested source.,NOT YET MAPPED TO EXECUTED FRONTEND CASE,NONE: no semantically matching actual frontend assertion found in current isolated run reports.,"LOCALLY MISSING: verify current exposure/contract and implement the stated real-browser workflow, fixture and negative path. Historical provenance alone does not establish current availability."
US-SP-PREF-027,Settings and personal preferences,signed-in user,"As a signed-in user, I want to show token counts speed and quota controls.",Toggle token usage/TPS/quota chip; run known usage at narrow/wide widths.,Correct values appear where supported and unknown quota is not shown as zero.,Personal preferences cannot change another account or enable governance-forbidden functionality; privileged global options require their own server permission.,REAL_BROWSER; RELOAD; TWO_USERS; NEGATIVE_SERVER,P1,PARTIAL,HISTORICAL_SOURCE_DERIVED,static/index.html; static/panels.js (settings controls),WebUI HEAD 451acb916a33d9267713eaf57aba7f93e462993c; engine HEAD 97fbbecd35984d5e28a3482d60a1165121333fc9. Exact tested file fingerprints: evidence/source-provenance.json. Frozen run 20260909-080212-676633000; commits and content fingerprints are distinct provenance. Any explicitly permitted post-run operator additions are recorded separately as post_run_operator_scripts and are not browser-tested source.,test-kit/tests/e2e/full/settings-complete.spec.ts:23,PASS subset [20260909-080212-676633000]: US-SP-PREF-CONTROL-show_token_usage both switch states save and reload; Both show_token_usage checkbox states save through actual settings API and survive reload; downstream behavior/two-user bounds remain. Frozen source: True; current spec: True; all tested source files unchanged: True. Any permitted new operator scripts have separate provenance and no browser certification. Delivered report: evidence/executed-scenarios.csv (match test title and run ID). | PASS subset [20260909-080212-676633000]: US-SP-PREF-CONTROL-show_quota_chip both switch states save and reload; Both show_quota_chip checkbox states save through actual settings API and survive reload; downstream behavior/two-user bounds remain. Frozen source: True; current spec: True; all tested source files unchanged: True. Any permitted new operator scripts have separate provenance and no browser certification. Delivered report: evidence/executed-scenarios.csv (match test title and run ID). | PASS subset [20260909-080212-676633000]: US-SP-PREF-CONTROL-show_tps both switch states save and reload; Both show_tps checkbox states save through actual settings API and survive reload; downstream behavior/two-user bounds remain. Frozen source: True; current spec: True; all tested source files unchanged: True. Any permitted new operator scripts have separate provenance and no browser certification. Delivered report: evidence/executed-scenarios.csv (match test title and run ID).,"The listed setting controls persist, but downstream rendered behavior and second-user isolation/privileged-option restrictions still need the story-specific assertions."
US-SP-PREF-028,Settings and personal preferences,signed-in user,"As a signed-in user, I want to set maximum output tokens.",Enter valid/invalid/blank values; save; run a fixture completion.,Valid cap reaches actual provider request; blank uses documented fallback and invalid input is rejected.,Personal preferences cannot change another account or enable governance-forbidden functionality; privileged global options require their own server permission.,REAL_BROWSER; RELOAD; TWO_USERS; NEGATIVE_SERVER,P1,NOT RUN,HISTORICAL_SOURCE_DERIVED,static/index.html; static/panels.js (settings controls),WebUI HEAD 451acb916a33d9267713eaf57aba7f93e462993c; engine HEAD 97fbbecd35984d5e28a3482d60a1165121333fc9. Exact tested file fingerprints: evidence/source-provenance.json. Frozen run 20260909-080212-676633000; commits and content fingerprints are distinct provenance. Any explicitly permitted post-run operator additions are recorded separately as post_run_operator_scripts and are not browser-tested source.,NOT YET MAPPED TO EXECUTED FRONTEND CASE,NONE: no semantically matching actual frontend assertion found in current isolated run reports.,"LOCALLY MISSING: verify current exposure/contract and implement the stated real-browser workflow, fixture and negative path. Historical provenance alone does not establish current availability."
US-SP-PREF-029,Settings and personal preferences,signed-in user,"As a signed-in user, I want to toggle conversation outline and fade effect.",Toggle each control; open a long streaming fixture; use outline jumps.,Presentation persists without hiding content or causing scroll jumps.,Personal preferences cannot change another account or enable governance-forbidden functionality; privileged global options require their own server permission.,REAL_BROWSER; RELOAD; TWO_USERS; NEGATIVE_SERVER,P1,PARTIAL,HISTORICAL_SOURCE_DERIVED,static/index.html; static/panels.js (settings controls),WebUI HEAD 451acb916a33d9267713eaf57aba7f93e462993c; engine HEAD 97fbbecd35984d5e28a3482d60a1165121333fc9. Exact tested file fingerprints: evidence/source-provenance.json. Frozen run 20260909-080212-676633000; commits and content fingerprints are distinct provenance. Any explicitly permitted post-run operator additions are recorded separately as post_run_operator_scripts and are not browser-tested source.,test-kit/tests/e2e/full/settings-complete.spec.ts:23,PASS subset [20260909-080212-676633000]: US-SP-PREF-CONTROL-show_conversation_outline both switch states save and reload; Both show_conversation_outline checkbox states save through actual settings API and survive reload; downstream behavior/two-user bounds remain. Frozen source: True; current spec: True; all tested source files unchanged: True. Any permitted new operator scripts have separate provenance and no browser certification. Delivered report: evidence/executed-scenarios.csv (match test title and run ID). | PASS subset [20260909-080212-676633000]: US-SP-PREF-CONTROL-fade_text_effect both switch states save and reload; Both fade_text_effect checkbox states save through actual settings API and survive reload; downstream behavior/two-user bounds remain. Frozen source: True; current spec: True; all tested source files unchanged: True. Any permitted new operator scripts have separate provenance and no browser certification. Delivered report: evidence/executed-scenarios.csv (match test title and run ID).,"The listed setting controls persist, but downstream rendered behavior and second-user isolation/privileged-option restrictions still need the story-specific assertions."
US-SP-PREF-030,Settings and personal preferences,signed-in user,"As a signed-in user, I want to configure terminal auto-expand.",Toggle auto-expand; collapse terminal; emit fixture command output.,Terminal expansion follows preference and data remains accessible.,Personal preferences cannot change another account or enable governance-forbidden functionality; privileged global options require their own server permission.,REAL_BROWSER; RELOAD; TWO_USERS; NEGATIVE_SERVER,P1,PARTIAL,HISTORICAL_SOURCE_DERIVED,static/index.html; static/panels.js (settings controls),WebUI HEAD 451acb916a33d9267713eaf57aba7f93e462993c; engine HEAD 97fbbecd35984d5e28a3482d60a1165121333fc9. Exact tested file fingerprints: evidence/source-provenance.json. Frozen run 20260909-080212-676633000; commits and content fingerprints are distinct provenance. Any explicitly permitted post-run operator additions are recorded separately as post_run_operator_scripts and are not browser-tested source.,test-kit/tests/e2e/full/settings-complete.spec.ts:23,PASS subset [20260909-080212-676633000]: US-SP-PREF-CONTROL-terminal_auto_expand_on_output both switch states save and reload; Both terminal_auto_expand_on_output checkbox states save through actual settings API and survive reload; downstream behavior/two-user bounds remain. Frozen source: True; current spec: True; all tested source files unchanged: True. Any permitted new operator scripts have separate provenance and no browser certification. Delivered report: evidence/executed-scenarios.csv (match test title and run ID).,"The listed setting controls persist, but downstream rendered behavior and second-user isolation/privileged-option restrictions still need the story-specific assertions."
US-SP-PREF-031,Settings and personal preferences,signed-in user,"As a signed-in user, I want to configure API redaction.",As authorized administrator toggle redaction in isolated state; inspect permitted fixture API/UI values.,Redaction state persists and protected secrets/private data remain governed by the explicit security contract.,Ordinary users cannot change global redaction or retrieve raw privileged values.,REAL_BROWSER; ADMIN_AND_MEMBER; PRIVACY_MARKERS; NEGATIVE_SERVER,P1,NOT RUN,HISTORICAL_SOURCE_DERIVED,static/index.html; static/panels.js (settings controls),WebUI HEAD 451acb916a33d9267713eaf57aba7f93e462993c; engine HEAD 97fbbecd35984d5e28a3482d60a1165121333fc9. Exact tested file fingerprints: evidence/source-provenance.json. Frozen run 20260909-080212-676633000; commits and content fingerprints are distinct provenance. Any explicitly permitted post-run operator additions are recorded separately as post_run_operator_scripts and are not browser-tested source.,NOT YET MAPPED TO EXECUTED FRONTEND CASE,NONE: no semantically matching actual frontend assertion found in current isolated run reports.,"LOCALLY MISSING: verify current exposure/contract and implement the stated real-browser workflow, fixture and negative path. Historical provenance alone does not establish current availability."
US-SP-PREF-032,Settings and personal preferences,signed-in user,"As a signed-in user, I want to configure sidebar density and pin limit.",Choose Compact/Detailed; set valid/invalid pin limits; pin fixture chats.,Density persists and allowed pin count matches the valid configured limit.,Personal preferences cannot change another account or enable governance-forbidden functionality; privileged global options require their own server permission.,REAL_BROWSER; RELOAD; TWO_USERS; NEGATIVE_SERVER,P1,PARTIAL,HISTORICAL_SOURCE_DERIVED,static/index.html; static/panels.js (settings controls),WebUI HEAD 451acb916a33d9267713eaf57aba7f93e462993c; engine HEAD 97fbbecd35984d5e28a3482d60a1165121333fc9. Exact tested file fingerprints: evidence/source-provenance.json. Frozen run 20260909-080212-676633000; commits and content fingerprints are distinct provenance. Any explicitly permitted post-run operator additions are recorded separately as post_run_operator_scripts and are not browser-tested source.,test-kit/tests/e2e/full/settings-complete.spec.ts:81 | test-kit/tests/e2e/full/settings-complete.spec.ts:88,PASS subset [20260909-080212-676633000]: US-SP-PREF-SELECT-sidebar_density every offered option saves and restores; Every offered sidebar_density option saves and original choice reloads; actual downstream behavior remains. Frozen source: True; current spec: True; all tested source files unchanged: True. Any permitted new operator scripts have separate provenance and no browser certification. Delivered report: evidence/executed-scenarios.csv (match test title and run ID). | PASS subset [20260909-080212-676633000]: US-SP-PREF-NUMBERS pinned limit and assistant display name save and reload; Pinned limit and assistant display name save/reload; actual pin-limit boundary and transcript labels remain. Frozen source: True; current spec: True; all tested source files unchanged: True. Any permitted new operator scripts have separate provenance and no browser certification. Delivered report: evidence/executed-scenarios.csv (match test title and run ID).,"The listed setting controls persist, but downstream rendered behavior and second-user isolation/privileged-option restrictions still need the story-specific assertions."
US-SP-PREF-033,Settings and personal preferences,signed-in user,"As a signed-in user, I want to configure automatic title refresh.",Choose Off and one refresh interval; run the required synthetic exchanges.,Only documented title refreshes occur and user titles follow ownership rules.,Personal preferences cannot change another account or enable governance-forbidden functionality; privileged global options require their own server permission.,REAL_BROWSER; RELOAD; TWO_USERS; NEGATIVE_SERVER,P1,PARTIAL,HISTORICAL_SOURCE_DERIVED,static/index.html; static/panels.js (settings controls),WebUI HEAD 451acb916a33d9267713eaf57aba7f93e462993c; engine HEAD 97fbbecd35984d5e28a3482d60a1165121333fc9. Exact tested file fingerprints: evidence/source-provenance.json. Frozen run 20260909-080212-676633000; commits and content fingerprints are distinct provenance. Any explicitly permitted post-run operator additions are recorded separately as post_run_operator_scripts and are not browser-tested source.,test-kit/tests/e2e/full/settings-complete.spec.ts:81,PASS subset [20260909-080212-676633000]: US-SP-PREF-SELECT-auto_title_refresh_every every offered option saves and restores; Every offered auto_title_refresh_every option saves and original choice reloads; actual downstream behavior remains. Frozen source: True; current spec: True; all tested source files unchanged: True. Any permitted new operator scripts have separate provenance and no browser certification. Delivered report: evidence/executed-scenarios.csv (match test title and run ID).,"The listed setting controls persist, but downstream rendered behavior and second-user isolation/privileged-option restrictions still need the story-specific assertions."
US-SP-PREF-034,Settings and personal preferences,signed-in user,"As a signed-in user, I want to configure default busy-message action.",Choose queue/interrupt/steer defaults; start a run; inspect composer and submit follow-up.,The default and busy hint persist; actual behavior matches the visible action.,Personal preferences cannot change another account or enable governance-forbidden functionality; privileged global options require their own server permission.,REAL_BROWSER; RELOAD; TWO_USERS; NEGATIVE_SERVER,P1,PARTIAL,HISTORICAL_SOURCE_DERIVED,static/index.html; static/panels.js (settings controls),WebUI HEAD 451acb916a33d9267713eaf57aba7f93e462993c; engine HEAD 97fbbecd35984d5e28a3482d60a1165121333fc9. Exact tested file fingerprints: evidence/source-provenance.json. Frozen run 20260909-080212-676633000; commits and content fingerprints are distinct provenance. Any explicitly permitted post-run operator additions are recorded separately as post_run_operator_scripts and are not browser-tested source.,test-kit/tests/e2e/full/settings-complete.spec.ts:23 | test-kit/tests/e2e/full/settings-complete.spec.ts:81,PASS subset [20260909-080212-676633000]: US-SP-PREF-CONTROL-show_busy_placeholder_hint both switch states save and reload; Both show_busy_placeholder_hint checkbox states save through actual settings API and survive reload; downstream behavior/two-user bounds remain. Frozen source: True; current spec: True; all tested source files unchanged: True. Any permitted new operator scripts have separate provenance and no browser certification. Delivered report: evidence/executed-scenarios.csv (match test title and run ID). | PASS subset [20260909-080212-676633000]: US-SP-PREF-SELECT-default_message_mode every offered option saves and restores; Every offered default_message_mode option saves and original choice reloads; actual downstream behavior remains. Frozen source: True; current spec: True; all tested source files unchanged: True. Any permitted new operator scripts have separate provenance and no browser certification. Delivered report: evidence/executed-scenarios.csv (match test title and run ID).,"The listed setting controls persist, but downstream rendered behavior and second-user isolation/privileged-option restrictions still need the story-specific assertions."
US-SP-PREF-035,Settings and personal preferences,signed-in user,"As a signed-in user, I want to filter external session types.",Toggle non-WebUI/cron/Claude Code/webhook/previous messaging sessions; reload sidebar.,Only configured and authorized source types appear; subordinate toggles behave consistently.,Personal preferences cannot change another account or enable governance-forbidden functionality; privileged global options require their own server permission.,REAL_BROWSER; RELOAD; TWO_USERS; NEGATIVE_SERVER,P1,NOT RUN,HISTORICAL_SOURCE_DERIVED,static/index.html; static/panels.js (settings controls),WebUI HEAD 451acb916a33d9267713eaf57aba7f93e462993c; engine HEAD 97fbbecd35984d5e28a3482d60a1165121333fc9. Exact tested file fingerprints: evidence/source-provenance.json. Frozen run 20260909-080212-676633000; commits and content fingerprints are distinct provenance. Any explicitly permitted post-run operator additions are recorded separately as post_run_operator_scripts and are not browser-tested source.,NOT YET MAPPED TO EXECUTED FRONTEND CASE,NONE: no semantically matching actual frontend assertion found in current isolated run reports.,"LOCALLY MISSING: verify current exposure/contract and implement the stated real-browser workflow, fixture and negative path. Historical provenance alone does not establish current availability."
US-SP-PREF-036,Settings and personal preferences,signed-in user,"As a signed-in user, I want to configure usage synchronization.",Toggle usage sync to Insights; run a known fixture turn; inspect recorded totals.,Usage is recorded under the documented setting without double counting or crossing user boundaries.,Personal preferences cannot change another account or enable governance-forbidden functionality; privileged global options require their own server permission.,REAL_BROWSER; RELOAD; TWO_USERS; NEGATIVE_SERVER,P1,NOT RUN,HISTORICAL_SOURCE_DERIVED,static/index.html; static/panels.js (settings controls),WebUI HEAD 451acb916a33d9267713eaf57aba7f93e462993c; engine HEAD 97fbbecd35984d5e28a3482d60a1165121333fc9. Exact tested file fingerprints: evidence/source-provenance.json. Frozen run 20260909-080212-676633000; commits and content fingerprints are distinct provenance. Any explicitly permitted post-run operator additions are recorded separately as post_run_operator_scripts and are not browser-tested source.,NOT YET MAPPED TO EXECUTED FRONTEND CASE,NONE: no semantically matching actual frontend assertion found in current isolated run reports.,"LOCALLY MISSING: verify current exposure/contract and implement the stated real-browser workflow, fixture and negative path. Historical provenance alone does not establish current availability."
